timestamp_us,shunt_voltage_mV,bus_voltage_V,current_mA,power_mW,workload_state,status
4110226,0.335000,5.085000,33.000,167.500,0,OK
4120222,0.330000,5.083750,33.000,167.500,0,OK
4130226,0.335000,5.083750,33.000,170.000,0,OK
4140218,0.332500,5.083750,33.250,170.000,0,OK
4150230,0.335000,5.080000,33.500,170.000,0,OK
4160218,0.340000,5.085000,33.250,170.000,0,OK
4170230,0.332500,5.085000,33.250,170.000,0,OK
4180218,0.332500,5.083750,32.750,166.250,0,OK
4190230,0.332500,5.085000,33.250,170.000,0,OK
4200218,0.332500,5.085000,33.250,167.500,0,OK
4210230,0.330000,5.085000,33.000,167.500,0,OK
4220218,0.332500,5.085000,33.250,167.500,0,OK
4230230,0.330000,5.083750,33.000,167.500,0,OK
4240218,0.332500,5.080000,33.250,167.500,0,OK
4250226,0.337500,5.083750,33.000,167.500,0,OK
4260222,0.330000,5.085000,33.000,167.500,0,OK
4270226,0.332500,5.085000,33.250,170.000,0,OK
4280222,0.332500,5.085000,33.250,170.000,0,OK
4290226,0.332500,5.085000,33.000,167.500,0,OK
4300222,0.332500,5.083750,33.250,170.000,0,OK
4310226,0.332500,5.085000,33.250,167.500,0,OK
4320222,0.332500,5.085000,33.250,170.000,0,OK
4330226,0.332500,5.081250,33.250,167.500,0,OK
4340222,0.335000,5.083750,33.000,167.500,0,OK
4350226,0.335000,5.085000,33.500,170.000,0,OK
4360218,0.332500,5.085000,32.750,166.250,0,OK
4370230,0.332500,5.083750,33.250,170.000,0,OK
4380218,0.332500,5.085000,33.250,167.500,0,OK
4390230,0.330000,5.083750,33.000,167.500,0,OK
4400218,0.335000,5.085000,33.500,170.000,0,OK
4410226,0.330000,5.083750,33.000,167.500,0,OK
4420222,0.330000,5.082500,33.000,167.500,0,OK
4430226,0.332500,5.085000,32.750,166.250,0,OK
4440218,0.335000,5.086250,33.500,170.000,0,OK
4450230,0.332500,5.086250,33.250,170.000,0,OK
4460218,0.330000,5.085000,33.000,167.500,0,OK
4470230,0.335000,5.085000,33.000,170.000,0,OK
4480218,0.330000,5.083750,33.000,167.500,0,OK
4490230,0.332500,5.078750,33.250,167.500,0,OK
4500218,0.327500,5.085000,32.750,166.250,0,OK
4510230,0.330000,5.083750,33.000,167.500,0,OK
4520218,0.327500,5.083750,33.250,170.000,0,OK
4530226,0.332500,5.085000,33.250,170.000,0,OK
4540222,0.332500,5.085000,33.000,167.500,0,OK
4550226,0.332500,5.085000,33.250,170.000,0,OK
4560222,0.332500,5.083750,33.250,167.500,0,OK
4570226,0.330000,5.083750,33.000,167.500,0,OK
4580222,0.335000,5.077500,33.500,170.000,0,OK
4590226,0.332500,5.083750,33.250,170.000,0,OK
4600222,0.330000,5.083750,33.000,167.500,0,OK
4610226,0.332500,5.083750,33.000,167.500,0,OK
4620218,0.335000,5.086250,33.500,170.000,0,OK
4630230,0.332500,5.083750,33.250,170.000,0,OK
4640218,0.330000,5.085000,33.000,167.500,0,OK
4650230,0.332500,5.085000,33.000,167.500,0,OK
4660218,0.330000,5.083750,33.000,167.500,0,OK
4670230,0.332500,5.078750,33.250,167.500,0,OK
4680218,0.332500,5.085000,33.250,170.000,0,OK
4690230,0.335000,5.085000,33.500,170.000,0,OK
4700218,0.332500,5.083750,33.000,167.500,0,OK
4710230,0.330000,5.085000,33.000,167.500,0,OK
4720218,0.332500,5.083750,33.000,167.500,0,OK
4730230,0.327500,5.085000,32.750,166.250,0,OK
4740218,0.330000,5.085000,33.250,167.500,0,OK
4750230,0.335000,5.083750,33.500,170.000,0,OK
4760218,0.337500,5.081250,33.750,172.500,0,OK
4770230,0.342500,5.083750,33.000,167.500,0,OK
4780218,0.332500,5.085000,33.250,170.000,0,OK
4790230,0.332500,5.083750,33.000,167.500,0,OK
4800218,0.330000,5.083750,33.000,167.500,0,OK
4810230,0.335000,5.085000,33.250,170.000,0,OK
4820218,0.332500,5.085000,33.250,170.000,0,OK
4830230,0.332500,5.085000,33.250,167.500,0,OK
4840218,0.330000,5.083750,33.000,167.500,0,OK
4850230,0.335000,5.081250,33.500,170.000,0,OK
4860218,0.342500,5.083750,33.250,170.000,0,OK
4870230,0.335000,5.085000,33.500,170.000,0,OK
4880218,0.332500,5.082500,33.000,167.500,0,OK
4890230,0.332500,5.083750,33.250,170.000,0,OK
4900218,0.332500,5.083750,33.250,167.500,0,OK
4910230,0.330000,5.085000,33.000,167.500,0,OK
4920218,0.330000,5.083750,33.000,167.500,0,OK
4930230,0.330000,5.083750,33.000,167.500,0,OK
4940218,0.335000,5.081250,33.500,170.000,0,OK
4950226,0.335000,5.083750,33.000,167.500,0,OK
4960222,0.332500,5.085000,33.250,170.000,0,OK
4970226,0.330000,5.083750,32.750,166.250,0,OK
4980222,0.332500,5.083750,33.250,170.000,0,OK
4990226,0.332500,5.085000,33.500,167.500,0,OK
5000222,0.330000,5.083750,33.000,167.500,0,OK
5010226,0.335000,5.083750,33.500,170.000,0,OK
5020218,0.330000,5.085000,33.000,167.500,0,OK
5030230,0.337500,5.082500,33.750,172.500,0,OK
5040218,0.330000,5.085000,33.000,167.500,0,OK
5050230,0.332500,5.086250,33.250,170.000,0,OK
5060218,0.332500,5.083750,33.000,167.500,0,OK
5070230,0.332500,5.083750,33.250,170.000,0,OK
5080218,0.332500,5.083750,33.000,167.500,0,OK
5090230,0.332500,5.085000,33.250,170.000,0,OK
5100218,0.332500,5.078750,33.250,167.500,0,OK
5110230,0.332500,5.085000,33.250,170.000,0,OK
5120218,0.335000,5.083750,33.500,170.000,0,OK
