timestamp_us,shunt_voltage_mV,bus_voltage_V,current_mA,power_mW,workload_state,status
7860234,0.330000,5.086250,33.250,170.000,0,OK
7880222,0.335000,5.085000,33.250,170.000,0,OK
7900234,0.332500,5.080000,33.250,167.500,0,OK
7920222,0.332500,5.083750,33.250,170.000,0,OK
7940234,0.335000,5.085000,33.500,170.000,0,OK
7960222,0.330000,5.086250,33.000,167.500,0,OK
7980234,0.332500,5.085000,33.250,170.000,0,OK
8000222,0.330000,5.083750,33.000,167.500,0,OK
8020234,0.330000,5.085000,32.750,166.250,0,OK
8040222,0.335000,5.083750,33.250,170.000,0,OK
8060234,0.335000,5.086250,33.000,170.000,0,OK
8080222,0.332500,5.081250,33.250,167.500,0,OK
8100234,0.335000,5.085000,33.500,170.000,0,OK
8120222,0.335000,5.085000,33.500,170.000,0,OK
8140234,0.332500,5.086250,33.250,170.000,0,OK
8160222,0.335000,5.086250,33.500,170.000,0,OK
8180234,0.337500,5.083750,33.500,170.000,0,OK
8200222,0.330000,5.086250,33.250,170.000,0,OK
8220234,0.332500,5.085000,33.000,167.500,0,OK
8240222,0.335000,5.086250,33.500,170.000,0,OK
8260234,0.332500,5.082500,33.250,170.000,0,OK
8280222,0.332500,5.085000,33.250,170.000,0,OK
8300234,0.332500,5.086250,33.250,170.000,0,OK
8320222,0.335000,5.085000,33.500,170.000,0,OK
8340234,0.332500,5.085000,33.250,170.000,0,OK
8360222,0.335000,5.083750,33.250,170.000,0,OK
8380234,0.332500,5.085000,33.000,167.500,0,OK
8400222,0.332500,5.086250,33.000,167.500,0,OK
8420234,0.330000,5.086250,33.000,167.500,0,OK
8440222,0.332500,5.083750,33.250,170.000,0,OK
8460234,0.332500,5.086250,33.250,170.000,0,OK
8480222,0.332500,5.085000,33.250,170.000,0,OK
8500234,0.337500,5.086250,33.750,172.500,0,OK
8520222,0.332500,5.085000,33.250,170.000,0,OK
8540234,0.330000,5.085000,33.250,170.000,0,OK
8560222,0.332500,5.086250,33.000,167.500,0,OK
8580234,0.335000,5.083750,33.250,170.000,0,OK
8600222,0.337500,5.080000,33.750,172.500,0,OK
8620234,0.332500,5.083750,33.250,170.000,0,OK
8640222,0.332500,5.086250,33.250,170.000,0,OK
8660234,0.327500,5.083750,32.750,166.250,0,OK
8680222,0.332500,5.086250,33.250,170.000,0,OK
8700234,0.332500,5.085000,33.250,170.000,0,OK
8720222,0.330000,5.085000,33.250,170.000,0,OK
8740234,0.332500,5.085000,33.250,170.000,0,OK
8760222,0.335000,5.085000,33.250,170.000,0,OK
8780234,0.332500,5.081250,33.250,167.500,0,OK
8800222,0.330000,5.086250,33.000,167.500,0,OK
8820234,0.335000,5.086250,33.500,170.000,0,OK
8840222,0.330000,5.083750,33.000,167.500,0,OK
8860234,0.330000,5.083750,33.000,167.500,0,OK
8880222,0.340000,5.083750,33.500,170.000,0,OK
8900234,0.327500,5.085000,33.250,170.000,0,OK
8920222,0.332500,5.085000,32.750,167.500,0,OK
8940234,0.332500,5.085000,33.250,167.500,0,OK
8960222,0.335000,5.081250,33.500,170.000,0,OK
8980234,0.335000,5.085000,33.500,170.000,0,OK
9000222,0.335000,5.085000,33.500,170.000,0,OK
9020234,0.332500,5.085000,33.250,170.000,0,OK
9040222,0.332500,5.085000,33.250,170.000,0,OK
9060234,0.335000,5.085000,33.250,170.000,0,OK
9080222,0.332500,5.085000,33.000,167.500,0,OK
9100234,0.332500,5.086250,33.000,167.500,0,OK
9120222,0.335000,5.085000,33.500,170.000,0,OK
9140234,0.332500,5.082500,33.250,170.000,0,OK
9160222,0.332500,5.086250,33.250,170.000,0,OK
9180234,0.332500,5.085000,33.250,170.000,0,OK
9200222,0.330000,5.085000,33.000,167.500,0,OK
9220234,0.327500,5.086250,32.750,166.250,0,OK
9240222,0.330000,5.085000,33.000,167.500,0,OK
9260234,0.332500,5.086250,33.250,170.000,0,OK
9280222,0.332500,5.086250,33.000,167.500,0,OK
9300234,0.332500,5.080000,33.250,167.500,0,OK
9320222,0.332500,5.085000,33.250,170.000,0,OK
9340234,0.332500,5.085000,33.250,170.000,0,OK
9360222,0.327500,5.085000,32.750,166.250,0,OK
9380234,0.330000,5.083750,33.000,167.500,0,OK
9400222,0.332500,5.085000,33.250,170.000,0,OK
9420234,0.330000,5.085000,33.250,170.000,0,OK
9440222,0.335000,5.086250,33.250,170.000,0,OK
9460234,0.332500,5.086250,33.250,167.500,0,OK
9480222,0.332500,5.081250,33.250,167.500,0,OK
9500234,0.330000,5.086250,33.000,167.500,0,OK
9520222,0.332500,5.086250,33.250,170.000,0,OK
9540234,0.332500,5.083750,33.250,170.000,0,OK
9560222,0.335000,5.085000,33.500,170.000,0,OK
9580234,0.340000,5.083750,33.000,167.500,0,OK
9600222,0.335000,5.083750,33.250,170.000,0,OK
9620234,0.335000,5.086250,33.250,170.000,0,OK
9640222,0.332500,5.083750,33.250,167.500,0,OK
9660234,0.332500,5.081250,33.250,167.500,0,OK
9680222,0.335000,5.085000,33.500,170.000,0,OK
9700234,0.332500,5.085000,33.250,170.000,0,OK
9720222,0.332500,5.085000,33.250,170.000,0,OK
9740234,0.332500,5.085000,33.250,170.000,0,OK
9760222,0.332500,5.086250,33.250,170.000,0,OK
9780234,0.335000,5.085000,33.250,170.000,0,OK
9800222,0.330000,5.085000,33.250,167.500,0,OK
9820234,0.335000,5.086250,33.500,170.000,0,OK
9840222,0.335000,5.083750,33.500,170.000,0,OK
9860234,0.332500,5.085000,33.250,170.000,0,OK
9880222,0.330000,5.085000,33.000,167.500,0,OK
9900234,0.332500,5.085000,33.250,170.000,0,OK
9920222,0.335000,5.085000,33.500,170.000,0,OK
9940234,0.332500,5.085000,33.250,170.000,0,OK
9960222,0.337500,5.086250,33.000,167.500,0,OK
9980234,0.330000,5.085000,33.000,167.500,0,OK
10000222,0.330000,5.080000,33.000,167.500,0,OK
10020234,0.332500,5.086250,33.250,170.000,0,OK
10040222,0.332500,5.085000,33.250,170.000,0,OK
10060234,0.330000,5.085000,33.000,167.500,0,OK
10080222,0.332500,5.085000,33.250,170.000,0,OK
10100234,0.342500,5.085000,33.000,167.500,0,OK
10120222,0.332500,5.083750,33.250,170.000,0,OK
10140234,0.327500,5.085000,32.750,166.250,0,OK
10160222,0.332500,5.085000,33.250,167.500,0,OK
10180234,0.332500,5.081250,33.250,167.500,0,OK
10200222,0.332500,5.085000,33.250,170.000,0,OK
10220234,0.330000,5.083750,33.000,167.500,0,OK
10240222,0.335000,5.085000,33.500,170.000,0,OK
10260234,0.330000,5.085000,33.000,167.500,0,OK
